,evtps_id,ev_id,source_id,source_text,notes
0,,ev_785,,著作佐郎李垂上《导河形胜书》三篇和图，主张在滑州以北向东分河六支，后又主张复禹故道，提出了以人力分流治理黄河的方略，均未被采纳。,
0,,ev_786,,七月，庆州（今庆阳地区）淮安镇，山水暴发，漂溺居民《宋史·河渠志·五行志》,
0,,ev_787,,棣州请徙城，帝曰：“城去决河尚十数里，居民重迁。”命使完塞。既成，又决于州东南李民湾，环城数十里，民舍多坏，又请徙于商河。役兴逾年，虽捍护完筑，才免决溢，而湍流益暴，壖地益削，河势高民屋殆逾丈矣，民苦久役，而终忧水患；八年，乃诏徙州于阳信之八方寺。（宋史河渠志）,
0,,ev_787,,正月，议徙棣州城，以去决河尚十余里，未准，本年塞决口，又决于州东南李民湾，大灾，又堵.,
0,,ev_788,,著作佐郎李垂上《导河形胜书》三篇，拟复大伾故道。廷臣以为不便，寝其议。（淮系年表）,
0,,ev_789,,八月，河决澶州。（宋史五行志）,
0,,ev_790,,十月，滨州河溢于定镇。（宋史五行志）,
0,,ev_791,,六月，保安军积雨河溢，浸城垒，坏庐舍，判官赵震溺死。又兵民溺死凡六百五十人。《宋史·五行志》,
0,,ev_791,,雨，河溢，兵民溺死《宋史》卷8，真宗纪三》,
0,,ev_792,,诏罢葺遥堤，以养民力。（宋史河渠志）,
0,,ev_793,,八月，河决澶州大吴埽，役徒数千，筑新堤，亘二百四十步，水乃顺道。（宋史河渠志）,
0,,ev_794,,十月，滨州河溢于定镇。（宋史五行志）,
0,,ev_794,,十一月 河溢《宋史》卷8《真宗纪三》,
0,,ev_795,,泗州水害民田。河南府洛水涨。秦州定西砦有溺死者《宋史》卷61《五行一上》,
0,,ev_796,,京西转运使陈尧佐议开滑州小河分水势，遣使视利害以闻。及还，请规度自三迎杨村北治之，复开汊河于上游，以泄其壅溢。诏可。（宋史河渠志）,
0,,ev_797,,据《宋史·河渠志》载：宋大中祥符八年“六月诏：自今后忭水添涨及七尺五寸，即遣禁兵三千，沿河防护。”这是我国制定“警戒水位”的最早记载。,
0,,ev_798,,大雨，河溢《宋史》卷8《真宗纪三》,
0,,ev_799,,九月癸卯雄霸河溢。（宋史本纪),
0,,ev_800,,禹珪移澶州，会河堤决溢，禹珪率徒塞之。（宋史张禹珪传）,
0,,ev_801,,独孤谷水坏长道县盐官镇城桥及官廨、民舍二百九十五区，溺死六十七人《宋史》卷61《五行一上》,
0,,ev_802,,洎定平、安远、塞门、栲栳四砦山水泛溢，坏堤、城《宋史》卷61《五行一上》,
0,,ev_803,,河溢《宋史》卷8《真宗纪三》,
0,,ev_804,,岁饥，河决滑州，大与力役，饿殍相望。（宋史刘烨传）,
0,,ev_805,,“六月乙未夜，滑州河溢城西北天台山旁。”未几，又溃于城西南，毁岸七百步，漫溢州城。“历澶、濮、曹、郓，注梁山泊，又合清水、古汴渠东人于淮”，被灾者三十二州邑。当时即遣使征集诸州薪、石、楗、橛、芟、竹之数千六百万，发兵九万人治之，于四年二月堵合。(《宋史·河渠志》),
0,,ev_805,,六月河溢滑州城西北天台山傍，复溃于城西南，摧岸七百步。谩州城，历澶、濮、曹、郓、济、单、徐等州，注梁山泊，围徐州城。合清河及古汴渠东入于淮，淹32州邑。八月滑州河又决《宋史·河渠志·本纪》,
0,,ev_805,,六月乙未夜，滑州河溢城西北天台山旁，俄复溃于城西南，岸摧七百步，漫溢州城，历澶、濮、曹、郓，注梁山泊；又合清水、古汴渠东入于淮，州邑罹患者三十二。即遣使赋诸州薪石、楗橛、芟竹之数千六百万，发兵夫九万人治之。,
0,,ev_805,,"滑州河，决澶、濮、郓、齐、徐境。（宋史河渠志）
徐沛大水。（沛县志）
清水谓之泗水。（淮系年表）
至徐州与清河合。（单县志）",
0,,ev_806,,八月丁亥滑州又决。（宋史本纪）,
0,,ev_806,,龙见，河决《宋史》卷8《真宗纪三》,
0,,ev_807,,二月癸未滑州决河塞。（宋史本纪）,
0,,ev_808,,六月河复决滑州天台，广500步，深40丈，下走卫南，浮徐济，害如三年而益甚《宋史·河渠志》,
0,,ev_808,,六月望，河复决天台下，走卫南，浮徐、济，害如三年而益甚。虑殚困民力，止弗塞，以分杀水势。（淮系年表）,
0,,ev_808,,初，滑州以天台决口去水稍远，聊兴葺之，及西南堤成，乃于天台口旁筑月堤。（宋史河渠志）,
0,,ev_808,,月堤之名始见于此。（豫河续志）,
0,,ev_809,,祠部员外郎李垂又言疏河利害，朝议虑其烦扰，罢之。（宋史河渠志）,
0,,ev_810,,辛酉，京城大雨，水坏庐舍大半《宋史》卷8《真宗纪三》,
0,,ev_811,,连雨弥月。甲子夜，大雨，流潦泛溢，民舍、军营圮坏大半，多压死者。自是频雨，及冬方止《宋史》卷65《五行三》,
0,,ev_812,,“以黄河随时涨落，故举物候为水势之名”，指出立春之后，东风解冻，河水涨一寸，则夏秋当涨一尺，谓之“信水”。二月、三月涨水，桃华始开，谓之“桃华水”。春末涨水，芜菁华开，谓之“菜华水”。四月末涨水，垄麦结秀，谓之“麦黄水”。五月涨水，瓜实延蔓，谓之“瓜蔓水”。六月中旬涨水，水带矾腥，谓之“矾山水”。七月涨水，菽豆方秀，谓之“豆华水”。八月涨水，英芤华开，谓之“荻苗水”。九月涨水，重阳节到，谓之“登高水”。十月水落安流，河水归槽，谓之“复槽水”。十一月、十二月断冰杂流，乘寒复结，谓之“蹙凌水”。非时暴涨，谓之“客水”。(《宋史·河渠志》),
0,,ev_812,,据《宋史·河渠志》载：天禧五年有人提出，“以黄河随时涨落，故举物候为水势之名。自立春之后，东风解冻，河边人候水，初至凡一寸，夏秋当至一尺，颇为信 验，故谓之信水。二月三月，桃华始开，冰泮雨积，川流渨集，波澜盛长，谓之桃华水；春末芜菁华开，谓之莱华水；四月末，垄麦结秀，擢芒变色，谓之麦黄水； 五月瓜实延曼，谓之瓜曼水；朔野之地，深山穷谷，固阴沍寒，冰坚晚泮，逮乎盛夏，消释方尽，而沃荡山石，水带矾腥，并流于河，故六月中旬后谓之矾山水；七 月菽豆方秀，谓之豆华水；八月菼乱华(即芦苇花开时节)，谓之荻苗水；九月以重阳纪节，谓之登高水；十月水落安流，复其故道，谓之复槽水；十一月十二月断 冰杂流，乘寒复结，谓之蹙凌水；水信有常，率以为准。非时暴涨，谓之客水。”描述了黄河一年之内水位涨落过程的规律。,
0,,ev_813,,宋代黄河卷埽工有进一步发展，据《宋史·河渠志》记载：“以竹为巨索，长十尺至百尺，有数等。先择宽平之所为埽场”，在埽场上密布以竹、荻辫成的绳索，绳上铺以梢料(柳枝或榆枝)，“梢芟相重，压之以土，杂以碎石，以巨竹索横贯其中，谓之‘心索’。卷而束之……其高至数丈，其长倍之”。一般用民夫数百或千人，应号齐推于堤岸卑薄之处，谓之“埽岸”。推下之后，将竹心索系于堤岸的桩橛上，并自上而下在埽上打进木桩，直透河底，把埽固定起来。北宋时期，普遍采用了埽工护岸，并设置专人管理，实际上它已成为险工的名称。天禧年间，上起孟州，下至棣州，沿河已修有四十五埽。到元丰四年(1081年)，沿北流曾“分立东西堤五十九埽”，按大堤距河远近，来定险工防护的主次，“河势正著堤身为第一，河势顺流堤下为第二，河离堤一里内为第三”。距水远的大堤，亦按安全程度，分为三等，“堤去河最远为第一，次远者为第二，次近一里以上为第三”。根据工情缓急，布置修防。,
0,,ev_814,,正月，知滑州陈尧佐以西北水坏，城无外御，筑大堤，又民埽于城北，护州中居民；复就凿横木，下垂木数条，置水旁以护岸，谓之“木龙”，当时赖焉；复并旧河开支流，以分导水势。（宋史河渠志）,
0,,ev_814,,陈尧佐木龙之制，只能御顺水之溜，而不能御顶冲之险。（治水述要）,
0,,ev_815,,水灾《宋史》卷8《真宗纪三》,
0,,ev_816,,水灾《宋史》卷61《五行一上》,
0,,ev_817,,有东西两城夹河，秋夏水溢，岸辄圮，役费不可胜纪。若谷乃制石版为岸，押以巨木，后虽暴水，不复坏。（宋史李若谷传）,
0,,ev_818,,五月命鲁宗道按视滑州决河。八月募民输芟塞滑州决河。（宋史本纪）,
0,,ev_819,,渭官至太常博士，会河决滑州，天圣初，上治河十策。（宋史李渭传）,
0,,ev_820,,冲复上疏谕徙州非，著河书以献。（宋史孙冲传）,
0,,ev_821,,诏畿内及近畿州县长吏，皆兼管勾沟洫河道。（宋史张君平传）,
0,,ev_822,,遣使诣滑卫行视河势。（宋史河渠志）,
0,,ev_823,,丁亥，建、剑、邵武等州军大水。庚寅，大雨震电，京师平地水数尺《宋史》卷9《仁宗纪一》,
0,,ev_824,,大水《宋史》卷61《五行一上》,
0,,ev_825,,大雨，坏城壁《宋史》卷65《五行三》,
0,,ev_826,,乙酉，京山县山水暴涨，漂死者众，县令唐用之溺焉《宋史》卷61《五行一上》,
0,,ev_827,,汴水溢，决陈留堤，又决京城西贾陂入护龙河，以杀其势《宋史》卷61《五行一上》,
0,,ev_828,,七月丙辰，发丁夫三万八千、卒二万一千、缗钱五十万塞滑州决河。十月丙申，滑州言河平。（宋史本纪）,
0,,ev_828,,"自是以后滑州之患大抵移于澶州（淮系年表）
塞天禧四年（1020）之决也。",
0,,ev_829,,是年塞决河，转运使五日一奏河事。十月丙申，塞河成，以其近天台山麓，名曰天台埽。（宋史河渠志）,
0,,ev_830,,十二月，浚鱼池埽减水河。（宋史河渠志）,
0,,ev_831,,水《宋史》卷61《五行一上》,
0,,ev_832,,八月，河决于澶州之王楚埽，凡三十步。 《宋史·河渠志》,
0,,ev_833,,大水《宋史》卷61《五行一上》,
0,,ev_834,,山水暴涨，民溺死者甚众《宋史》卷61《五行一上》,
0,,ev_835,,乙亥，河决澶州王楚埽《宋史》卷9《仁宗纪一》,
0,,ev_836,,六月河北大水，坏孙村明公等埽及澶州浮桥《宋史·河渠志》,
0,,ev_836,,六月，河北大水，坏澶州浮桥。（宋史五行志）,
0,,ev_837,,高弁、高继密等上黄河诸埽图。（玉海）,
0,,ev_838,,大雷雨，玉清昭应宫灾《宋史》卷9《仁宗纪一》,
0,,ev_839,,水《宋史》卷9《仁宗纪一》,
0,,ev_840,,雨不止《宋史》卷65《五行三》,
0,,ev_841,,始诏河北转运司计塞河之备，良山令陈曜请疏郓、滑界糜丘河以分水势，遂遣使行视遥堤。（宋史河渠志）,
0,,ev_842,,水浸民田《宋史》卷61《五行一上》,
0,,ev_843,,徙大名之朝城县于杜婆村，废郓州之王桥渡、淄州之临河镇以避水。（宋史河渠志）,
0,,ev_844,,雨，坏军营、府库《宋史》卷65《五行三》,
0,,ev_845,,七月，“河决澶州(今河南濮阳)横陇埽”。庆历元年(1041年)皇帝下诏暂停修决河，从此“久不堵复”(《宋史·河渠志》)。决水经聊城、高唐一带流行于唐大河之北分数支人海。后称此道为横陇故道。,
0,,ev_845,,据《宋史·河渠志》载：“景祐元年七月，河决澶州(今河南濮阳境)横陇埽。庆历元年(1041年)诏权停修决河。自此久不复塞。”决水经聊城、高唐一带，流行于唐大河之北分数支入海。后称此道为横陇故道。,
0,,ev_845,,七月，河决澶州横陇埽，由新道注泻赤河，复汎为游金二河。（淮系年表）,
0,,ev_845,,今濮州东，东平州西，范县东，阳榖县东南，东阿县北皆有旧黄河，即宋横陇决河之所行也。自长清而下，则与京东故道合矣。（禹贡锥指）,
0,,ev_846,,淮、汴溢《宋史》卷10《仁宗纪二》,
0,,ev_847,,甲寅，河决澶州横陇埽《宋史》卷10《仁宗纪二》,
0,,ev_848,,据《宋史·河渠志》载：“景祐二年，怀敏知雄州，又请立木为水则，以限盈缩。”这是在今河北省境内设立木制“水则”以观测水位的最早记载。,
0,,ev_849,,九月甲寅，滑州大河泛溢，坏民庐舍。（宋史五行志）,
0,,ev_850,,河溢《宋史》卷10《仁宗纪二》,
0,,ev_851,,诏权停修决河。自此久不复塞，而议开分水以杀其暴。未兴工而河流自分，有司以闻，遣使特祠之。（宋史河渠志）,
0,,ev_851,,决河不塞，溜旁分而正河必淤，正河淤必益他决，时以河流自分为幸，盖狃目前小利，而不知河病益深也。（治水述要）,
0,,ev_852,,三月，命筑堤于澶以捍城。（宋史河渠志）,
0,,ev_852,,筑堤捍城，为城计长得，其奈四乡人民受灾何，后人乃多师此者，又复何言？,
0,,ev_853,,汴流不通《宋史》卷61《五行一上》,
0,,ev_854,,雨《宋史》卷11《仁宗纪三》,
0,,ev_855,,丁亥，河东大雨，坏忻、代等州城壁《宋史》卷65《五行三》,
0,,ev_856,,河败德、博间凡21处，熙州大雨，洮河泛滥《玉海》,
0,,ev_857,,黄沁水溢。六月河决商胡埽，决口广557步《长编》“六月癸酉，河决商胡埽(今河南濮阳境)”(《宋史·河渠志》)。决水大致经今大名、馆陶、清河、枣强、衡水至青县由天津附近人海，形成一次大改道，宋代称为北流。,
0,,ev_857,,六月癸酉，河决商胡埽，决口广五百五十七步。（宋史河渠志） 丙子，河决澶州商胡埽《宋史》卷11《仁宗纪三》,
0,,ev_857,,商胡埽在今河北濮阳县东北三十里。（淮系年表）,
0,,ev_857,,据《宋史·河渠志》载：庆历“八年六月癸酉，河决商胡埽(今河南濮阳境)。”决水大致经今大名、馆陶、临西、枣强、衡水至青县，由天津附近入海，形成一次大改道，宋代称为北流。,
0,,ev_858,,以今舆抵之言，开州大名元城、冠县、馆陶、邱县、临清、威县、清河、夏津、武城、枣强、故城、恩县、德州、吴桥、景州、东光、南皮、交河、沧州、青县、静海、天津诸州县界中，皆宋时黄河北流之所经也。（禹贡锥指）,
0,,ev_858,,明年河合永济渠，注乾宁军，行此北流之道，今择录于此，盖以黄河第三次之大变迁，实始于商胡埽之决也。,
0,,ev_859,,富文忠公镇青州，会河决商胡，北方大水，流民坌入京东。《渑水燕谈录》卷2,
0,,ev_860,,大雨水，诸军走避，数日绝食《宋史》卷61《五行一上》,
0,,ev_861,,大水《宋史》卷61《五行一上》,
0,,ev_862,,丙子，河决澶州商胡埽《宋史》卷11《仁宗纪三》,
0,,ev_863,,二月甲戌，河北黄、御二河决，并注于乾宁军，河朔频年水灾。（宋史五行志）《宋史》卷61《五行一上》三月河水合永济渠，注乾宁军（今青县）。河朔频年水灾《宋史·河渠志》,
0,,ev_863,,合口在今青县南，乾宁军宋改曰乾宁县，今为青县。（治水述要）嗣后河使东，东流北流，遂起蠡议，终北宋之季，七十余年，河势趋北，人事无功。（淮系年表）御河一名永济渠即卫河。,
0,,ev_864,,河溢鱼池埽且决，希亮悉召河上使者，发禁兵捍之。（宋史陈希亮传）,
0,,ev_865,,频年水灾《宋史》卷61《五行一上》,
0,,ev_866,,河决，并注于乾宁军《宋史》卷61《五行一上》,
0,,ev_867,,大雨，坏庐舍《宋史》卷12《仁宗纪四》,
0,,ev_868,,水《宋史》卷12《仁宗纪四》,
0,,ev_869,,复大水，并边尤被其害《宋史》卷61《五行一上》,
0,,ev_870,,八月汴河绝流《五行志》,
0,,ev_871,,七月辛酉，河决馆陶县郭固口。（宋史五行志）,
