source_id,source,page,chinese_date,western_date,old_placename_chinese,modern_placename_chinese,event_type_chinese,event_name,event_description,primary_source_1,primary_source_2,notes
10300580,LYZS,421,道光二十一年,1841,,,,黄河流域大水决溢,六月决祥符上汛，水围开封城，下分二股，漫流皖北、豫东五府23州县，入洪泽湖,《再续行水金鉴》,,以下简称《再续》
10300581,LYZS,421,道光二十二年,1842,,,,黄河流域大水决溢,七月决桃源北岸十五堡及萧家庄，下由六塘河灌河口等入海。,《再续》,,
10300582,LYZS,421,道光二十二年,1842,,,,黄河流域大水决溢,冬冰壅水溢众兴一带，溺死者万余人,《安澜纪要》,,
10300583,LYZS,421,道光二十三年,1843,,,,黄河流域大水决溢,大水，六月二十七日黄沁并涨，决中牟下汛，下分三支由沙、涡等河入淮，淹皖北豫北28州县。（陕县万锦滩自七月十三日巳时至十五日寅时44小时涨水二丈八寸之多）,《再续》,,今人考证当年洪峰流量为36000立方米每秒
10300584,LYZS,421,道光二十四年,1844,,,,黄河流域大水决溢,正月，大风，坝工蛰动，旋东坝连失五占,《清史稿·河渠志》,,
10300585,LYZS,422,道光二十九年,1849,,,,黄河流域大水决溢,六月，决吴城,《清史稿·河渠志》,,
10300586,LYZS,422,咸丰元年,1851,,,,黄河流域大水决溢,八月决砀山县蟠龙集之丰北厅下汛，下入微山、昭阳等湖，又东溢骆马湖，出六塘河,《再续》,,
10300587,LYZS,422,咸丰三年,1853,,,,黄河流域大水决溢,正月，丰北三堡塞。五月大雨，水长溜急，丰北大坝复蛰塌30余丈，溜北趋入微山、昭阳湖，遂不堵。沁水决怀庆,《清史稿·河渠志》,,
10300588,LYZS,422,咸丰五年,1855,,,,黄河流域大水决溢,六月十九日，溃决兰阳铜瓦厢。先向西北淹封丘、祥符各县，再折东北淹兰仪、考城、长垣等县，至张秋穿运河经大清河入海，淹五府20余州县,《再续》,,第六次大改道，河官上报漫决，实冲决
10300589,LYZS,422,同治二年,1863,,,,黄河流域大水决溢,六月兰阳口门复溢，淹鲁西、冀南十余县，平阴以下决口三、四十处（民埝）,《再续》,,
10300590,LYZS,422,同治五年,1866,,,,黄河流域大水决溢,七月，决上南厅胡家屯,《清史稿·河渠志》,,
10300591,LYZS,422,同治七年,1868,,,,黄河流域大水决溢,六月，决荥泽十堡，水势下注颍、寿，入洪泽湖。沁水漫武陟赵樊村。秋河涨冲决赵王河红川口、霍家桥，大溜由安山入大清河。沈家口、田家湾、新兴屯皆漫溢，菏泽胡家堰决口,"《清史稿·河渠志》, 《历代治黄史》",,
10300592,LYZS,422,同治十年,1871,,,,黄河流域大水决溢,八月，决郓城侯家林，东注南旺湖，水由汶上、嘉祥、济宁之赵王、牛头等河，直趋东南，入南阳湖,《清史稿·河渠志》,,
10300593,LYZS,422,同治十一年,1872,,,,黄河流域大水决溢,二月堵郓城沮河东岸侯家林去年决口，八月赵王河决，淹郓城县城,《再续》,,
10300594,LYZS,422,同治十二年,1873,,,,黄河流域大水决溢,六月下旬由开州焦丘、濮州兰庄冲漫二处，淹郓，钜。闰六月、七月中旬东明县岳新庄、石庄户民埝复决两处，刷成河槽，又郓城侯家林民埝刷残过水，淹钜野、金乡、鱼台等县。泛水南溜为大，下湖运，入六塘河,"《山东通志》, 《再续》, 《山东抚署册案》",,
10300595,LYZS,423,光绪元年,1875,,,,黄河流域大水决溢,六月永宁州三川暴涨，兴、临，离石三县水灾。滨县张家庄凌汛决溢,"《永宁州志》, 《惠民处资料》",,
10300596,LYZS,423,光绪三年,1877,,,,黄河流域大水决溢,齐河县王家窑决口,《德州黄河志》,,
10300597,LYZS,423,光绪四年,1878,,,,黄河流域大水决溢,七月二十八日惠民县白毛坟决口，水入徙骇河。九月十五日，又决张家坟，徙骇河四溢，鄄城周桥决口。九月中旬，历城县北泺口民埝冲决两段，浸灌南会、清河等处。秋，东明县高村决口，水入菏泽县境,"《清宫档案》, 《黄委会设计院调查材料》",,
10300598,LYZS,423,光绪五年,1879,,,,黄河流域大水决溢,决历城骚沟、河套圈，又决阳谷县陶城铺,"《再续》, 《调查材料》",,
10300599,LYZS,423,光绪六年,1880,,,,黄河流域大水决溢,又决骚沟。十月直隶东明高村口堤漫决，水注菏泽、郓城、巨野、嘉祥、济宁等处,《山东通志》,,
10300600,LYZS,423,光绪七年,1881,,,,黄河流域大水决溢,伏汛大水，历城县太平庄决堤，口门宽70米，十一月堵复。,《调查材料》,,
10300601,LYZS,423,光绪七年,1881,,,,黄河流域大水决溢,濮州（鄄城）河决营坊。齐河北岸席家道口河决。又决章丘二图店,"《濮州志》, 《德州·黄河志》",,
10300602,LYZS,423,光绪八年,1882,,,,黄河流域大水决溢,一月十五日，冰凌漫决滨县刁李石庄，二月堵,《再续》,,
10300603,LYZS,423,光绪八年,1882,,,,黄河流域大水决溢,五月底，六月初，历城章丘、齐东等处民埝漫决。七、八月间历城县泺口上游屈律店等处连开四口，又漫决沟水淹历城下游两岸十二个县，死亡人口不可胜计。骚沟口门于十月堵合。秋，利津南北岭堤岸漫决（九月决历城桃园民埝，水由济阳经徒骇河入海，口门宽140余丈，十一月十一日堵合,《调查材料》,,
10300604,LYZS,424,光绪九年,1883,,,,黄河流域大水决溢,正月历城、齐河、长清等县凌汛漫决六处，齐东先扒口一处。二月凌汛，沿河历城至利津十数州县，漫口林立，先后堵合。五月齐东县船家道口，利津县崔家庄，历城张家民埝，齐河县顾家沟民埝先后决口,《调查材料》,,
10300605,LYZS,424,光绪九年,1883,,,,黄河流域大水决溢,六月齐河县大王庙大堤漏决，次年二月堵复,《再续》,,
10300606,LYZS,424,光绪九年,1883,,,,黄河流域大水决溢,七月为疏导积水，章丘民持械扒开张家林堤，水流东趋，淹齐东县。九月济阳县曹家庄民埝，齐东县坝河西岸马家庄，蒲台县四图，赵庄等处先后决口，旋堵,《潘镒芬稿》,,
10300607,LYZS,424,光绪九年,1883,,,,黄河流域大水决溢,八月溢郑州、荥泽、中牟,《荥阳县志》,,
10300608,LYZS,424,光绪九年,1883,,,,黄河流域大水决溢,十月利津县北岸十四户，小李庄漏决二处，次年二月堵合,《荥阳县志》,,
10300609,LYZS,424,光绪九年,1883,,,,黄河流域大水决溢,十二月凌汛，利津、齐河县连决十余口，次年四月堵合,《荥阳县志》,,
10300610,LYZS,424,光绪十年,1884,,,,黄河流域大水决溢,一月凌汛，长清县孔官庄溃堤三十余丈，二月堵，当月利津县王家庄险工决口150米,《潘镒芬稿》,,
10300611,LYZS,424,光绪十年,1884,,,,黄河流域大水决溢,自闰五月至七月，山东六县缕、遥堤决口三十一处,《调查材料》,,
10300612,LYZS,424,光绪十年,1884,,,,黄河流域大水决溢,闰五月利津县宁海庄、张家滩，齐东县肖家庄、闰家庄民埝与历城县霍家溜、河套圈民埝先后漫决，如东阿之三里庄、吴家坝、史家桥、陶城铺、张秋镇、挂剑台、郎家营、于家庄，齐河之红庙、李家岸、柳家屯、姚吕庄，历城之蒋家庄、北小街霍家溜、河套圈、纸坊、冯家庄，章丘之罗家庄，齐东之萧家庄、东月堤、西月堤、许家园、盛家庄、大张家庄、邵家庄、生家寨，利津之张家滩、卞家庄、张家庄、宁海等处,《调查材料》,,
10300613,LYZS,425,光绪十一年,1885,,,,黄河流域大水决溢,春正月长清、济阳韩家寺、历城郑家庄凌汛先后漫决。二月齐河县陈家林民埝陷决。三月章丘县毛家店大堤扒口，齐东肖家庄，济阳王圈溃决。五月历城、章丘交界之埝头镇、姚庄、骚沟、郭家寨，青城县杨家庄，齐河县赵家庄各民埝先后冲决，被灾人口有30余万之多。此外邹平县肖家庄、利津县三不赶庄亦决。六、七月齐河县官庄、李家岸，长清大码头，章丘县兴国寺先后决口,"《调查材料》, 《再续》, 沈怡《黄河年表》, 《德州处资料》, 《利津县志》, 《齐东县志》",,
10300614,LYZS,425,光绪十二年,1886,,,,黄河流域大水决溢,一月济阳、章丘交界之何王庄因冰壅漫溢。三月章丘吴家寨，济阳十里铺、安家庙、五家圈，惠民县姚家口漫决，大小口门六个，宽200余丈，十一月堵合。五月二十日至六月甘肃东庄浪及隆安里大雨雹，洪水暴发。六月齐河赵庄，历城河套圈，东阿县牛屯、关山东、丁口堤埝决口。七月历城县南岸大鲁庄漫溢，口门100余丈，十月堵,"《再续》, 《调查材料》, 《潘溢芬稿》",,
10300615,LYZS,425,光绪十三年,1887,,,,黄河流域大水决溢,正月长清县谯家庄，济阳县郭家纸坊、王家圈、韩家寺，齐河县纸坊、段庄北先后因拥决口。五月齐河朱家圈（朱河圈）高庄、历城县堰头、长垣（现东明）中堡漫决。六月寿张县白岗、开州大辛庄堤决。七月东阿县张秋镇东南三里黄堤决口。惠民县王家集堤陷决溢。八月决郑州，主溜夺贾鲁河入淮,"《再续》, 《潘镒芬稿》, 《调查材料》, 《直隶河防辑要》, 《寿张县志》, 《潘镒芬稿》, 《调查材料》",,
10300616,LYZS,425,光绪十四年,1888,,,,黄河流域大水决溢,五月齐河县王窑东，东阿县鱼山南头，南桥坝后，南桥七坝后决口。七月惠民县刘家庄、长垣范庄（今东明县）、济阳大寨四五庄先后决口,"《调查资料》, 《潘溢芬稿》, 《清史稿·河渠志》, 民国《黄河志》",,
10300617,LYZS,426,光绪十五年,1889,,,,黄河流域大水决溢,三月利津县南北岭下游韩家垣漫口。六月章丘县大寨、金王等庄，历城县北岸西纸坊，惠民县白茅坟先后漫决。七月齐河纸营、张村、八里庙、小刘庄，长清县司李庄、铁匠庄、杨史道口，濮州刘柳村漫决。九月直隶长垣民埝冲决,"《再续》, 《潘镒芬稿》",,
10300618,LYZS,426,光绪十六年,1890,,,,黄河流域大水决溢,五月齐河县韩庄扒口漫决，张革、曹营漏决，高家套塌埝。齐阳县自付家庄至王家庄共决口七处，计长673丈。（当年堵复）。六月章丘辛街口、济阳桑家渡决口。是年长垣县东了墙漫决,"《调查材料》, 《齐河县志》, 《再续》, 《齐阳县志》",,
10300619,LYZS,426,光绪十八年,1892,,,,黄河流域大水决溢,三月利津县扈家滩凌汛决口，五月鄄城殷庄、西李庄决口，闰六月惠民县白茅坟，利津县张家庄、彩家庄漫决。七月郓城县高太安，济阳县桑家渡、灰坝，章丘县胡家岸漫决,"《再续》, 《利津县志》, 《调查材料》",,
10300620,LYZS,426,光绪十九年,1893,,,,黄河流域大水决溢,正月凌汛济阳县白衣阁、惠民县大小崔、章丘县胡家岸、济阳县桑家渡决口,《潘镒芬稿》,,
10300621,LYZS,426,光绪十九年,1893,,,,黄河流域大水决溢,六月东阿县滑口，平阴县邓庄，长清县路家庄、焦家寨，青城县郭家、梨行等处民埝漫溢，博兴县李家庄、东阿县小生庄决口，阳谷县陶城铺、高青县马扎子各被扒决一口,"《调查材料》, 《德州处资料》, 《再续》, 《调查材料》",,
10300622,LYZS,426,光绪二十年,1894,,,,黄河流域大水决溢,伏汛博兴县陈家、东阿县张庄决口，当年堵合,"《惠民处资料》, 《调查材料》",,
10300623,LYZS,426,光绪二十一年,1895,,,,黄河流域大水决溢,正月凌汛，济阳县高家纸坊漫决。六月山西南部大水，山东利津县吕家洼、南岭、赵家菜园先后漫口，齐东县北赵家，寿张县杨庄、高家大庙，济阳县桑家渡，高青县马扎子等处先后冲决，东平、东阿、汶上、寿张等县被淹。沁河漫决35处口门,"《再续》, 《潘镒芬稿》, 《调查材料》, 《惠民处沁阳段洪水调查》",,
10300624,LYZS,427,光绪二十二年,1896,,,,黄河流域大水决溢,正月历城县青阳湾凌汛漏决。五月利津县赵家菜园漫决。六月利津县西韩家、左家庄，齐河县娄先后决口，七月齐河县潘庄漏决,"《调查材料》, 《再续》, 《行水金鉴》",,
10300625,LYZS,427,光绪二十三年,1897,,,,黄河流域大水决溢,正月凌汛，历城、章丘交界的小沙滩胡家岸与齐东县等处冲决。五月利津县北岭子、西滩二处漫口。六月鄄城县旧城玉皇阁，八孔桥、陈刘庄、民埝先后漏决，东阿县张庄、朱圈、黄渡、鱼山西南四处漫决,《再续》,,
10300626,LYZS,427,光绪二十三年,1897,,,,黄河流域大水决溢,十一月凌汛利津以下姜庄扈家滩决口,"《齐东县志》, 《菏泽处资料》, 《调查材料》",,
10300627,LYZS,427,光绪二十四年,1898,,,,黄河流域大水决溢,六月伏汛，历城杨史道口、郭家寨，济阳桑家渡，东阿县王家庙、旧城、王坡、香山、位山东，鄄城八孔桥、谭庄，郓城罗楼、吕店，梁山县杨庄先后决口。七月东明县赵盘占（赵潘寨），寿张县（今梁山）杨庄决口,"《再续》, 《清德宗实录》",,
10300628,LYZS,427,光绪二十五年,1899,,,,黄河流域大水决溢,伏汛，东阿县郭口扒决，邓庄决口。十一月凌汛，决鄄城（原范县）双李庄，梁山（原寿张）大堤，历城王家梨行，东阿（原平阴）陶家咀先后决口,"《调查材料》, 《山东清代水旱灾情》",,
10300629,LYZS,427,光绪二十六年,1900,,,,黄河流域大水决溢,正月凌汛，滨县（原滨州）北岸马、张家等处漫溢七口，张肖堂家一处夺溢大半，三月堵合,《再续》,,
10300630,LYZS,427,光绪二十六年,1900,,,,黄河流域大水决溢,六月菏泽县双河岭决口,《菏泽处资料》,,
10300631,LYZS,427,光绪二十七年,1901,,,,黄河流域大水决溢,六月章丘县南岸陈家窑大堤漫溢，惠民县北岸五甲杨大堤漫决，章丘华庄扒口一处，均当年堵复。又濮阳县陈家屯漫决，河溢兰仪、考城,"《潘溢芬稿》, 《调查材料》",,
10300632,LYZS,427,光绪二十八年,1902,,,,黄河流域大水决溢,八月利津冯家庄、惠民县刘旺庄、阳谷县大寺张大堤以及寿张县伟（魏）庄、大寺张庄、米家、徐家、刘桥，东阿县于窝北，范县邵家集邢沙窝等庄民埝先后漫决,"《再续》, 《潘镒芬稿》, 《调查材料》, 光绪《谕摺汇存》",,
10300633,LYZS,428,光绪二十九年,1903,,,,黄河流域大水决溢,六月黄河南岸利津宁海庄、东明县焦庙（焦园）先后决口；北岸濮阳牛寨村、开州白岗漫决，濮州城外大水,"《再续》, 《直隶河防辑要》",,
10300634,LYZS,428,光绪三十年,1904,,,,黄河流域大水决溢,正月凌汛利津县王庄、扈家滩、马庄、姜庄同时漫溢，淹50余村,《再续》,,
10300635,LYZS,428,光绪三十年,1904,,,,黄河流域大水决溢,五月郓城县仲堌堆民埝决口。六月兰州黄河暴发，水涌没东稍城墙者丈余，洪水淹地22456亩，受灾人口27900人,"《菏泽处资料》, 《山东河防局册案》, 《中国历史大洪水》",,
10300636,LYZS,428,光绪三十二年,1906,,,,黄河流域大水决溢,濮阳杜寨村漫决,《直隶河防辑要》,,
10300637,LYZS,428,光绪三十三年至三十四年,1907～1908,,,,黄河流域大水决溢,河连决王城堌，复筑圈堰，上自开州耿察城，下至濮州温庄，长850丈,《濮州志》,,
10300638,LYZS,428,宣统元年,1909,,,,黄河流域大水决溢,开州孟民庄、濮州马刘家决口,"《清史稿·河渠志》, 民国《黄河志》",,
